timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/11 16:04:00.373, 0, 1, 0, 210, 405, 22.20, 29, 0x0000000000000001
2026/09/11 16:04:00.373, 1, 4, 0, 210, 405, 19.40, 33, 0x0000000000000001
2026/09/11 16:04:00.373, 2, 1, 0, 210, 405, 21.54, 31, 0x0000000000000001
2026/09/11 16:04:00.374, 3, 1, 0, 210, 405, 22.32, 32, 0x0000000000000001
2026/09/11 16:04:00.374, 4, 1, 0, 210, 405, 24.04, 32, 0x0000000000000001
2026/09/11 16:04:00.374, 5, 1, 0, 210, 405, 21.88, 30, 0x0000000000000001
2026/09/11 16:04:00.874, 0, 1, 0, 210, 405, 22.20, 29, 0x0000000000000001
2026/09/11 16:04:00.875, 1, 4, 0, 210, 405, 19.40, 33, 0x0000000000000001
2026/09/11 16:04:00.875, 2, 1, 0, 210, 405, 21.57, 31, 0x0000000000000001
2026/09/11 16:04:00.875, 3, 1, 0, 210, 405, 22.52, 32, 0x0000000000000001
2026/09/11 16:04:00.875, 4, 1, 0, 210, 405, 24.30, 32, 0x0000000000000001
2026/09/11 16:04:00.875, 5, 1, 0, 210, 405, 22.00, 30, 0x0000000000000001
2026/09/11 16:04:01.376, 0, 1, 0, 210, 405, 22.35, 29, 0x0000000000000001
2026/09/11 16:04:01.376, 1, 4, 0, 210, 405, 19.31, 33, 0x0000000000000001
2026/09/11 16:04:01.376, 2, 1, 0, 210, 405, 21.57, 31, 0x0000000000000001
2026/09/11 16:04:01.376, 3, 1, 0, 210, 405, 22.52, 32, 0x0000000000000001
2026/09/11 16:04:01.377, 4, 1, 0, 210, 405, 24.30, 32, 0x0000000000000001
2026/09/11 16:04:01.377, 5, 1, 0, 210, 405, 22.00, 30, 0x0000000000000001
2026/09/11 16:04:01.877, 0, 1, 0, 210, 405, 22.35, 29, 0x0000000000000001
2026/09/11 16:04:01.877, 1, 4, 0, 210, 405, 19.31, 33, 0x0000000000000001
2026/09/11 16:04:01.878, 2, 1, 0, 210, 405, 21.52, 31, 0x0000000000000001
2026/09/11 16:04:01.878, 3, 1, 0, 210, 405, 22.42, 32, 0x0000000000000001
2026/09/11 16:04:01.878, 4, 1, 0, 210, 405, 24.08, 32, 0x0000000000000001
2026/09/11 16:04:01.878, 5, 1, 0, 210, 405, 21.83, 30, 0x0000000000000001
2026/09/11 16:04:02.379, 0, 1, 0, 210, 405, 22.24, 29, 0x0000000000000001
2026/09/11 16:04:02.379, 1, 4, 0, 210, 405, 19.23, 33, 0x0000000000000001
2026/09/11 16:04:02.379, 2, 1, 0, 210, 405, 21.52, 31, 0x0000000000000001
2026/09/11 16:04:02.379, 3, 1, 0, 210, 405, 22.42, 32, 0x0000000000000001
2026/09/11 16:04:02.379, 4, 1, 0, 210, 405, 24.08, 32, 0x0000000000000001
2026/09/11 16:04:02.380, 5, 1, 0, 210, 405, 21.83, 30, 0x0000000000000001
2026/09/11 16:04:02.880, 0, 1, 0, 210, 405, 22.24, 29, 0x0000000000000001
2026/09/11 16:04:02.880, 1, 4, 0, 210, 405, 19.23, 33, 0x0000000000000001
2026/09/11 16:04:02.881, 2, 1, 0, 210, 405, 21.53, 31, 0x0000000000000001
2026/09/11 16:04:02.881, 3, 1, 0, 210, 405, 22.45, 32, 0x0000000000000001
2026/09/11 16:04:02.881, 4, 1, 0, 210, 405, 24.06, 32, 0x0000000000000001
2026/09/11 16:04:02.881, 5, 1, 0, 210, 405, 21.58, 30, 0x0000000000000001
2026/09/11 16:04:03.382, 0, 1, 0, 210, 405, 22.22, 29, 0x0000000000000001
2026/09/11 16:04:03.382, 1, 4, 0, 210, 405, 19.29, 33, 0x0000000000000001
2026/09/11 16:04:03.382, 2, 1, 0, 210, 405, 21.53, 31, 0x0000000000000001
2026/09/11 16:04:03.382, 3, 1, 0, 210, 405, 22.45, 32, 0x0000000000000001
2026/09/11 16:04:03.382, 4, 1, 0, 210, 405, 24.06, 32, 0x0000000000000001
2026/09/11 16:04:03.383, 5, 1, 0, 210, 405, 21.58, 30, 0x0000000000000001
2026/09/11 16:04:03.883, 0, 1, 0, 210, 405, 22.22, 29, 0x0000000000000001
2026/09/11 16:04:03.883, 1, 4, 0, 210, 405, 19.29, 33, 0x0000000000000001
2026/09/11 16:04:03.884, 2, 1, 0, 210, 405, 21.61, 31, 0x0000000000000001
2026/09/11 16:04:03.884, 3, 1, 0, 210, 405, 22.64, 32, 0x0000000000000001
2026/09/11 16:04:03.884, 4, 1, 0, 210, 405, 24.30, 32, 0x0000000000000001
2026/09/11 16:04:03.884, 5, 1, 0, 210, 405, 21.66, 30, 0x0000000000000001
2026/09/11 16:04:04.384, 0, 1, 0, 210, 405, 22.38, 29, 0x0000000000000001
2026/09/11 16:04:04.385, 1, 4, 0, 210, 405, 19.20, 33, 0x0000000000000001
2026/09/11 16:04:04.385, 2, 1, 0, 210, 405, 21.61, 31, 0x0000000000000001
2026/09/11 16:04:04.385, 3, 1, 0, 210, 405, 22.64, 32, 0x0000000000000001
2026/09/11 16:04:04.385, 4, 1, 0, 210, 405, 24.30, 32, 0x0000000000000001
2026/09/11 16:04:04.385, 5, 1, 0, 210, 405, 21.66, 30, 0x0000000000000001
2026/09/11 16:04:04.886, 0, 1, 0, 210, 405, 22.38, 29, 0x0000000000000001
2026/09/11 16:04:04.886, 1, 4, 0, 210, 405, 19.20, 33, 0x0000000000000001
2026/09/11 16:04:04.886, 2, 1, 0, 210, 405, 21.55, 31, 0x0000000000000001
2026/09/11 16:04:04.886, 3, 1, 0, 210, 405, 22.59, 32, 0x0000000000000001
2026/09/11 16:04:04.886, 4, 1, 0, 210, 405, 24.12, 32, 0x0000000000000001
2026/09/11 16:04:04.886, 5, 1, 0, 210, 405, 21.76, 30, 0x0000000000000001
2026/09/11 16:04:05.386, 0, 1, 0, 210, 405, 22.28, 29, 0x0000000000000001
2026/09/11 16:04:05.387, 1, 4, 0, 210, 405, 19.19, 33, 0x0000000000000001
2026/09/11 16:04:05.387, 2, 1, 0, 210, 405, 21.58, 31, 0x0000000000000001
2026/09/11 16:04:05.387, 3, 1, 0, 210, 405, 22.91, 32, 0x0000000000000001
2026/09/11 16:04:05.387, 4, 1, 0, 210, 405, 24.13, 32, 0x0000000000000001
2026/09/11 16:04:05.387, 5, 1, 0, 210, 405, 21.91, 31, 0x0000000000000001
2026/09/11 16:04:05.887, 0, 1, 0, 210, 405, 24.66, 30, 0x0000000000000001
2026/09/11 16:04:05.887, 1, 358, 0, 1695, 9751, 19.56, 33, 0x0000000000000000
2026/09/11 16:04:05.887, 2, 1, 0, 210, 405, 23.36, 31, 0x0000000000000001
2026/09/11 16:04:05.888, 3, 1, 0, 210, 405, 27.29, 33, 0x0000000000000001
2026/09/11 16:04:05.888, 4, 1, 0, 210, 405, 26.25, 33, 0x0000000000000001
2026/09/11 16:04:05.888, 5, 1, 0, 210, 405, 24.88, 31, 0x0000000000000001
2026/09/11 16:04:06.388, 0, 1, 0, 210, 405, 29.13, 30, 0x0000000000000001
2026/09/11 16:04:06.388, 1, 1552, 0, 1695, 9501, 52.64, 38, 0x0000000000000000
2026/09/11 16:04:06.388, 2, 1, 0, 210, 405, 26.77, 31, 0x0000000000000001
2026/09/11 16:04:06.388, 3, 1, 0, 210, 405, 28.45, 33, 0x0000000000000001
2026/09/11 16:04:06.388, 4, 1, 0, 210, 405, 30.06, 33, 0x0000000000000001
2026/09/11 16:04:06.388, 5, 1, 0, 210, 405, 25.91, 31, 0x0000000000000001
2026/09/11 16:04:06.889, 0, 1, 0, 210, 405, 29.32, 30, 0x0000000000000001
2026/09/11 16:04:06.889, 1, 1552, 0, 1695, 9501, 67.98, 39, 0x0000000000000000
2026/09/11 16:04:06.889, 2, 1, 0, 210, 405, 26.77, 31, 0x0000000000000001
2026/09/11 16:04:06.889, 3, 1, 0, 210, 405, 28.45, 33, 0x0000000000000001
2026/09/11 16:04:06.889, 4, 1, 0, 210, 405, 30.06, 33, 0x0000000000000001
2026/09/11 16:04:06.889, 5, 1, 0, 210, 405, 25.91, 31, 0x0000000000000001
2026/09/11 16:04:07.390, 0, 1, 0, 210, 405, 29.32, 30, 0x0000000000000001
2026/09/11 16:04:07.390, 1, 5876, 0, 1695, 9501, 107.78, 39, 0x0000000000000000
2026/09/11 16:04:07.390, 2, 1, 0, 210, 405, 22.88, 31, 0x0000000000000001
2026/09/11 16:04:07.390, 3, 1, 0, 210, 405, 23.88, 33, 0x0000000000000001
2026/09/11 16:04:07.391, 4, 1, 0, 210, 405, 25.07, 33, 0x0000000000000001
2026/09/11 16:04:07.391, 5, 1, 0, 210, 405, 22.26, 31, 0x0000000000000001
2026/09/11 16:04:07.891, 0, 1, 0, 210, 405, 23.15, 30, 0x0000000000000001
2026/09/11 16:04:07.892, 1, 5876, 0, 1695, 9501, 107.79, 40, 0x0000000000000000
2026/09/11 16:04:07.892, 2, 1, 0, 210, 405, 22.88, 31, 0x0000000000000001
2026/09/11 16:04:07.892, 3, 1, 0, 210, 405, 23.88, 33, 0x0000000000000001
2026/09/11 16:04:07.892, 4, 1, 0, 210, 405, 25.07, 33, 0x0000000000000001
2026/09/11 16:04:07.892, 5, 1, 0, 210, 405, 22.26, 31, 0x0000000000000001
2026/09/11 16:04:08.393, 0, 1, 0, 210, 405, 23.15, 30, 0x0000000000000001
2026/09/11 16:04:08.393, 1, 6504, 39, 1935, 9501, 111.31, 41, 0x0000000000000000
2026/09/11 16:04:08.393, 2, 1, 0, 210, 405, 21.83, 31, 0x0000000000000001
2026/09/11 16:04:08.393, 3, 1, 0, 210, 405, 22.85, 32, 0x0000000000000001
2026/09/11 16:04:08.393, 4, 1, 0, 210, 405, 24.17, 32, 0x0000000000000001
2026/09/11 16:04:08.394, 5, 1, 0, 210, 405, 21.71, 31, 0x0000000000000001
2026/09/11 16:04:08.894, 0, 1, 0, 210, 405, 22.25, 30, 0x0000000000000001
2026/09/11 16:04:08.894, 1, 7284, 40, 1935, 9501, 123.59, 41, 0x0000000000000000
2026/09/11 16:04:08.895, 2, 1, 0, 210, 405, 21.83, 31, 0x0000000000000001
2026/09/11 16:04:08.895, 3, 1, 0, 210, 405, 22.85, 32, 0x0000000000000001
2026/09/11 16:04:08.895, 4, 1, 0, 210, 405, 24.17, 32, 0x0000000000000001
2026/09/11 16:04:08.895, 5, 1, 0, 210, 405, 21.71, 31, 0x0000000000000001
2026/09/11 16:04:09.395, 0, 1, 0, 210, 405, 22.25, 30, 0x0000000000000001
2026/09/11 16:04:09.396, 1, 7824, 38, 1935, 9501, 134.34, 42, 0x0000000000000000
2026/09/11 16:04:09.396, 2, 1, 0, 210, 405, 21.62, 31, 0x0000000000000001
2026/09/11 16:04:09.396, 3, 1, 0, 210, 405, 22.44, 32, 0x0000000000000001
2026/09/11 16:04:09.396, 4, 1, 0, 210, 405, 23.97, 32, 0x0000000000000001
2026/09/11 16:04:09.396, 5, 1, 0, 210, 405, 21.72, 31, 0x0000000000000001
2026/09/11 16:04:09.897, 0, 1, 0, 210, 405, 22.14, 30, 0x0000000000000001
2026/09/11 16:04:09.897, 1, 9516, 32, 1935, 9501, 134.73, 42, 0x0000000000000000
2026/09/11 16:04:09.898, 2, 1, 0, 210, 405, 21.62, 31, 0x0000000000000001
2026/09/11 16:04:09.898, 3, 1, 0, 210, 405, 22.44, 32, 0x0000000000000001
2026/09/11 16:04:09.898, 4, 1, 0, 210, 405, 23.97, 32, 0x0000000000000001
2026/09/11 16:04:09.898, 5, 1, 0, 210, 405, 21.72, 31, 0x0000000000000001
2026/09/11 16:04:10.399, 0, 1, 0, 210, 405, 22.14, 29, 0x0000000000000001
2026/09/11 16:04:10.399, 1, 9516, 44, 1935, 9501, 171.98, 46, 0x0000000000000004
2026/09/11 16:04:10.399, 2, 1, 0, 210, 405, 21.83, 31, 0x0000000000000001
2026/09/11 16:04:10.399, 3, 1, 0, 210, 405, 22.41, 32, 0x0000000000000001
2026/09/11 16:04:10.400, 4, 1, 0, 210, 405, 23.92, 32, 0x0000000000000001
2026/09/11 16:04:10.400, 5, 1, 0, 210, 405, 21.75, 31, 0x0000000000000001
2026/09/11 16:04:10.900, 0, 1, 0, 210, 405, 22.15, 29, 0x0000000000000001
2026/09/11 16:04:10.900, 1, 8444, 0, 1935, 9501, 203.79, 44, 0x0000000000000000
2026/09/11 16:04:10.901, 2, 1, 0, 210, 405, 21.83, 31, 0x0000000000000001
2026/09/11 16:04:10.901, 3, 1, 0, 210, 405, 22.41, 32, 0x0000000000000001
2026/09/11 16:04:10.901, 4, 1, 0, 210, 405, 23.92, 32, 0x0000000000000001
2026/09/11 16:04:10.901, 5, 1, 0, 210, 405, 21.75, 31, 0x0000000000000001
2026/09/11 16:04:11.402, 0, 1, 0, 210, 405, 22.15, 29, 0x0000000000000001
2026/09/11 16:04:11.402, 1, 6022, 0, 1935, 9501, 174.78, 43, 0x0000000000000000
2026/09/11 16:04:11.402, 2, 1, 0, 210, 405, 21.81, 31, 0x0000000000000001
2026/09/11 16:04:11.402, 3, 1, 0, 210, 405, 22.50, 32, 0x0000000000000001
2026/09/11 16:04:11.402, 4, 1, 0, 210, 405, 24.12, 32, 0x0000000000000001
2026/09/11 16:04:11.403, 5, 1, 0, 210, 405, 21.71, 30, 0x0000000000000001
2026/09/11 16:04:11.903, 0, 1, 0, 210, 405, 22.34, 29, 0x0000000000000001
2026/09/11 16:04:11.903, 1, 6022, 0, 1935, 9501, 133.84, 43, 0x0000000000000000
2026/09/11 16:04:11.904, 2, 1, 0, 210, 405, 21.81, 31, 0x0000000000000001
2026/09/11 16:04:11.904, 3, 1, 0, 210, 405, 22.50, 32, 0x0000000000000001
2026/09/11 16:04:11.904, 4, 1, 0, 210, 405, 24.12, 32, 0x0000000000000001
2026/09/11 16:04:11.904, 5, 1, 0, 210, 405, 21.71, 30, 0x0000000000000001
2026/09/11 16:04:12.404, 0, 1, 0, 210, 405, 22.34, 29, 0x0000000000000001
2026/09/11 16:04:12.405, 1, 6022, 0, 1695, 9501, 132.37, 43, 0x0000000000000000
2026/09/11 16:04:12.405, 2, 1, 0, 210, 405, 21.67, 31, 0x0000000000000001
2026/09/11 16:04:12.405, 3, 1, 0, 210, 405, 22.42, 32, 0x0000000000000001
2026/09/11 16:04:12.405, 4, 1, 0, 210, 405, 24.22, 32, 0x0000000000000001
2026/09/11 16:04:12.405, 5, 1, 0, 210, 405, 21.60, 30, 0x0000000000000001
2026/09/11 16:04:12.906, 0, 1, 0, 210, 405, 22.24, 29, 0x0000000000000001
2026/09/11 16:04:12.906, 1, 6022, 0, 1695, 9501, 123.70, 42, 0x0000000000000000
2026/09/11 16:04:12.906, 2, 1, 0, 210, 405, 21.67, 31, 0x0000000000000001
2026/09/11 16:04:12.907, 3, 1, 0, 210, 405, 22.42, 32, 0x0000000000000001
2026/09/11 16:04:12.907, 4, 1, 0, 210, 405, 24.22, 32, 0x0000000000000001
2026/09/11 16:04:12.907, 5, 1, 0, 210, 405, 21.60, 30, 0x0000000000000001
2026/09/11 16:04:13.407, 0, 1, 0, 210, 405, 22.24, 29, 0x0000000000000001
2026/09/11 16:04:13.408, 1, 6022, 0, 1695, 9501, 110.62, 42, 0x0000000000000000
2026/09/11 16:04:13.408, 2, 1, 0, 210, 405, 21.50, 31, 0x0000000000000001
2026/09/11 16:04:13.408, 3, 1, 0, 210, 405, 22.41, 32, 0x0000000000000001
2026/09/11 16:04:13.408, 4, 1, 0, 210, 405, 24.00, 32, 0x0000000000000004
2026/09/11 16:04:13.408, 5, 1, 0, 210, 405, 21.65, 30, 0x0000000000000001
2026/09/11 16:04:13.909, 0, 1, 0, 210, 405, 22.18, 29, 0x0000000000000001
2026/09/11 16:04:13.909, 1, 6322, 0, 1695, 9501, 108.25, 42, 0x0000000000000000
2026/09/11 16:04:13.909, 2, 1, 0, 210, 405, 21.50, 31, 0x0000000000000001
2026/09/11 16:04:13.909, 3, 1, 0, 210, 405, 22.41, 32, 0x0000000000000001
2026/09/11 16:04:13.910, 4, 1, 0, 210, 405, 24.00, 32, 0x0000000000000004
2026/09/11 16:04:13.910, 5, 1, 0, 210, 405, 21.65, 30, 0x0000000000000001
2026/09/11 16:04:14.410, 0, 1, 0, 210, 405, 22.18, 29, 0x0000000000000001
2026/09/11 16:04:14.411, 1, 6336, 100, 1665, 9501, 148.75, 48, 0x0000000000000004
2026/09/11 16:04:14.411, 2, 1, 0, 210, 405, 21.41, 31, 0x0000000000000001
2026/09/11 16:04:14.411, 3, 1, 0, 210, 405, 22.51, 32, 0x0000000000000001
2026/09/11 16:04:14.411, 4, 1, 0, 210, 405, 24.04, 32, 0x0000000000000001
2026/09/11 16:04:14.411, 5, 1, 0, 210, 405, 21.83, 31, 0x0000000000000001
2026/09/11 16:04:14.912, 0, 1, 0, 210, 405, 22.27, 29, 0x0000000000000001
2026/09/11 16:04:14.912, 1, 6338, 0, 1920, 9501, 186.71, 45, 0x0000000000000004
2026/09/11 16:04:14.912, 2, 1, 0, 210, 405, 21.41, 31, 0x0000000000000001
2026/09/11 16:04:14.912, 3, 1, 0, 210, 405, 22.51, 32, 0x0000000000000001
2026/09/11 16:04:14.913, 4, 1, 0, 210, 405, 24.04, 32, 0x0000000000000001
2026/09/11 16:04:14.913, 5, 1, 0, 210, 405, 21.83, 31, 0x0000000000000001
2026/09/11 16:04:15.413, 0, 1, 0, 210, 405, 22.27, 29, 0x0000000000000001
2026/09/11 16:04:15.413, 1, 21798, 0, 1935, 9501, 174.84, 44, 0x0000000000000000
2026/09/11 16:04:15.414, 2, 1, 0, 210, 405, 21.48, 31, 0x0000000000000001
2026/09/11 16:04:15.414, 3, 1, 0, 210, 405, 22.47, 32, 0x0000000000000001
2026/09/11 16:04:15.414, 4, 1, 0, 210, 405, 24.16, 32, 0x0000000000000001
2026/09/11 16:04:15.414, 5, 1, 0, 210, 405, 21.84, 31, 0x0000000000000001
2026/09/11 16:04:15.914, 0, 1, 0, 210, 405, 22.12, 29, 0x0000000000000001
2026/09/11 16:04:15.915, 1, 21798, 0, 1935, 9501, 136.43, 44, 0x0000000000000000
2026/09/11 16:04:15.915, 2, 1, 0, 210, 405, 21.48, 31, 0x0000000000000001
2026/09/11 16:04:15.915, 3, 1, 0, 210, 405, 22.47, 32, 0x0000000000000001
2026/09/11 16:04:15.915, 4, 1, 0, 210, 405, 24.16, 32, 0x0000000000000001
2026/09/11 16:04:15.916, 5, 1, 0, 210, 405, 21.84, 31, 0x0000000000000001
2026/09/11 16:04:16.416, 0, 1, 0, 210, 405, 22.12, 30, 0x0000000000000001
2026/09/11 16:04:16.416, 1, 21948, 100, 1920, 9501, 156.22, 48, 0x0000000000000004
2026/09/11 16:04:16.417, 2, 1, 0, 210, 405, 21.55, 31, 0x0000000000000001
2026/09/11 16:04:16.417, 3, 1, 0, 210, 405, 22.49, 32, 0x0000000000000001
2026/09/11 16:04:16.417, 4, 1, 0, 210, 405, 23.89, 32, 0x0000000000000004
2026/09/11 16:04:16.417, 5, 1, 0, 210, 405, 21.79, 30, 0x0000000000000001
2026/09/11 16:04:16.917, 0, 1, 0, 210, 405, 22.14, 30, 0x0000000000000001
2026/09/11 16:04:16.918, 1, 21934, 85, 1740, 9501, 210.29, 51, 0x0000000000000004
2026/09/11 16:04:16.918, 2, 1, 0, 210, 405, 21.55, 31, 0x0000000000000001
2026/09/11 16:04:16.918, 3, 1, 0, 210, 405, 22.49, 32, 0x0000000000000001
2026/09/11 16:04:16.918, 4, 1, 0, 210, 405, 23.89, 32, 0x0000000000000004
2026/09/11 16:04:16.918, 5, 1, 0, 210, 405, 21.79, 30, 0x0000000000000001
2026/09/11 16:04:17.419, 0, 1, 0, 210, 405, 22.14, 29, 0x0000000000000001
2026/09/11 16:04:17.419, 1, 21930, 69, 1680, 9501, 260.64, 51, 0x0000000000000004
2026/09/11 16:04:17.419, 2, 1, 0, 210, 405, 21.58, 31, 0x0000000000000001
2026/09/11 16:04:17.419, 3, 1, 0, 210, 405, 22.58, 32, 0x0000000000000001
2026/09/11 16:04:17.420, 4, 1, 0, 210, 405, 24.02, 32, 0x0000000000000001
2026/09/11 16:04:17.420, 5, 1, 0, 210, 405, 21.80, 31, 0x0000000000000001
2026/09/11 16:04:17.920, 0, 1, 0, 210, 405, 22.25, 29, 0x0000000000000001
2026/09/11 16:04:17.920, 1, 21988, 73, 1710, 9501, 259.23, 52, 0x0000000000000004
2026/09/11 16:04:17.921, 2, 1, 0, 210, 405, 21.58, 31, 0x0000000000000001
2026/09/11 16:04:17.921, 3, 1, 0, 210, 405, 22.58, 32, 0x0000000000000001
2026/09/11 16:04:17.921, 4, 1, 0, 210, 405, 24.02, 32, 0x0000000000000001
2026/09/11 16:04:17.921, 5, 1, 0, 210, 405, 21.80, 31, 0x0000000000000001
2026/09/11 16:04:18.421, 0, 1, 0, 210, 405, 22.25, 29, 0x0000000000000001
2026/09/11 16:04:18.422, 1, 22000, 86, 1875, 9501, 255.50, 52, 0x0000000000000004
2026/09/11 16:04:18.422, 2, 1, 0, 210, 405, 21.62, 31, 0x0000000000000001
2026/09/11 16:04:18.422, 3, 1, 0, 210, 405, 22.42, 32, 0x0000000000000001
2026/09/11 16:04:18.422, 4, 1, 0, 210, 405, 24.28, 32, 0x0000000000000001
2026/09/11 16:04:18.422, 5, 1, 0, 210, 405, 21.66, 31, 0x0000000000000001
2026/09/11 16:04:18.923, 0, 1, 0, 210, 405, 22.19, 29, 0x0000000000000001
2026/09/11 16:04:18.923, 1, 21994, 66, 1620, 9501, 250.36, 50, 0x0000000000000004
2026/09/11 16:04:18.923, 2, 1, 0, 210, 405, 21.62, 31, 0x0000000000000001
2026/09/11 16:04:18.924, 3, 1, 0, 210, 405, 22.42, 32, 0x0000000000000001
2026/09/11 16:04:18.924, 4, 1, 0, 210, 405, 24.28, 32, 0x0000000000000001
2026/09/11 16:04:18.924, 5, 1, 0, 210, 405, 21.66, 31, 0x0000000000000001
2026/09/11 16:04:19.424, 0, 1, 0, 210, 405, 22.19, 30, 0x0000000000000001
2026/09/11 16:04:19.424, 1, 22036, 67, 1830, 9501, 251.80, 52, 0x0000000000000004
2026/09/11 16:04:19.424, 2, 1, 0, 210, 405, 21.75, 31, 0x0000000000000001
2026/09/11 16:04:19.425, 3, 1, 0, 210, 405, 22.40, 32, 0x0000000000000001
2026/09/11 16:04:19.425, 4, 1, 0, 210, 405, 24.03, 32, 0x0000000000000004
2026/09/11 16:04:19.425, 5, 1, 0, 210, 405, 21.64, 30, 0x0000000000000001
2026/09/11 16:04:19.925, 0, 1, 0, 210, 405, 22.25, 30, 0x0000000000000001
2026/09/11 16:04:19.926, 1, 22064, 57, 1800, 9501, 244.48, 52, 0x0000000000000004
2026/09/11 16:04:19.926, 2, 1, 0, 210, 405, 21.75, 31, 0x0000000000000001
2026/09/11 16:04:19.926, 3, 1, 0, 210, 405, 22.40, 32, 0x0000000000000001
2026/09/11 16:04:19.926, 4, 1, 0, 210, 405, 24.03, 32, 0x0000000000000004
2026/09/11 16:04:19.926, 5, 1, 0, 210, 405, 21.64, 30, 0x0000000000000001
2026/09/11 16:04:20.427, 0, 1, 0, 210, 405, 22.25, 29, 0x0000000000000001
2026/09/11 16:04:20.427, 1, 22112, 41, 1785, 9501, 241.15, 51, 0x0000000000000004
2026/09/11 16:04:20.427, 2, 1, 0, 210, 405, 21.81, 31, 0x0000000000000001
2026/09/11 16:04:20.427, 3, 1, 0, 210, 405, 22.50, 32, 0x0000000000000001
2026/09/11 16:04:20.428, 4, 1, 0, 210, 405, 24.03, 32, 0x0000000000000001
2026/09/11 16:04:20.428, 5, 1, 0, 210, 405, 21.77, 31, 0x0000000000000001
2026/09/11 16:04:20.928, 0, 1, 0, 210, 405, 22.33, 29, 0x0000000000000001
2026/09/11 16:04:20.928, 1, 22156, 30, 1920, 9501, 229.02, 51, 0x0000000000000004
2026/09/11 16:04:20.929, 2, 1, 0, 210, 405, 21.81, 31, 0x0000000000000001
2026/09/11 16:04:20.929, 3, 1, 0, 210, 405, 22.50, 32, 0x0000000000000001
2026/09/11 16:04:20.929, 4, 1, 0, 210, 405, 24.03, 32, 0x0000000000000001
2026/09/11 16:04:20.929, 5, 1, 0, 210, 405, 21.77, 31, 0x0000000000000001
2026/09/11 16:04:21.429, 0, 1, 0, 210, 405, 22.33, 29, 0x0000000000000001
2026/09/11 16:04:21.430, 1, 22280, 18, 1680, 9501, 200.59, 51, 0x0000000000000000
2026/09/11 16:04:21.430, 2, 1, 0, 210, 405, 21.77, 31, 0x0000000000000001
2026/09/11 16:04:21.430, 3, 1, 0, 210, 405, 22.45, 32, 0x0000000000000001
2026/09/11 16:04:21.430, 4, 1, 0, 210, 405, 24.26, 32, 0x0000000000000001
2026/09/11 16:04:21.431, 5, 1, 0, 210, 405, 21.76, 31, 0x0000000000000001
2026/09/11 16:04:21.931, 0, 1, 0, 210, 405, 22.27, 29, 0x0000000000000001
2026/09/11 16:04:21.931, 1, 22272, 80, 1695, 9501, 221.10, 53, 0x0000000000000004
2026/09/11 16:04:21.931, 2, 1, 0, 210, 405, 21.77, 31, 0x0000000000000001
2026/09/11 16:04:21.932, 3, 1, 0, 210, 405, 22.45, 32, 0x0000000000000001
2026/09/11 16:04:21.932, 4, 1, 0, 210, 405, 24.26, 32, 0x0000000000000001
2026/09/11 16:04:21.932, 5, 1, 0, 210, 405, 21.76, 31, 0x0000000000000001
2026/09/11 16:04:22.432, 0, 1, 0, 210, 405, 22.27, 29, 0x0000000000000001
2026/09/11 16:04:22.433, 1, 22316, 60, 1800, 9501, 250.09, 52, 0x0000000000000004
2026/09/11 16:04:22.433, 2, 1, 0, 210, 405, 21.73, 31, 0x0000000000000001
2026/09/11 16:04:22.433, 3, 1, 0, 210, 405, 22.56, 32, 0x0000000000000001
2026/09/11 16:04:22.433, 4, 1, 0, 210, 405, 24.21, 32, 0x0000000000000004
2026/09/11 16:04:22.433, 5, 1, 0, 210, 405, 21.79, 31, 0x0000000000000001
2026/09/11 16:04:22.934, 0, 1, 0, 210, 405, 22.32, 29, 0x0000000000000001
2026/09/11 16:04:22.934, 1, 22372, 54, 1905, 9501, 253.15, 53, 0x0000000000000004
2026/09/11 16:04:22.934, 2, 1, 0, 210, 405, 21.73, 31, 0x0000000000000001
2026/09/11 16:04:22.934, 3, 1, 0, 210, 405, 22.56, 32, 0x0000000000000001
2026/09/11 16:04:22.935, 4, 1, 0, 210, 405, 24.21, 32, 0x0000000000000004
2026/09/11 16:04:22.935, 5, 1, 0, 210, 405, 21.79, 31, 0x0000000000000001
2026/09/11 16:04:23.435, 0, 1, 0, 210, 405, 22.32, 29, 0x0000000000000001
2026/09/11 16:04:23.435, 1, 22620, 100, 1800, 9501, 236.31, 53, 0x0000000000000004
2026/09/11 16:04:23.435, 2, 1, 0, 210, 405, 21.78, 31, 0x0000000000000001
2026/09/11 16:04:23.435, 3, 1, 0, 210, 405, 22.53, 32, 0x0000000000000001
2026/09/11 16:04:23.436, 4, 1, 0, 210, 405, 24.26, 32, 0x0000000000000004
2026/09/11 16:04:23.436, 5, 1, 0, 210, 405, 21.86, 30, 0x0000000000000001
2026/09/11 16:04:23.936, 0, 1, 0, 210, 405, 22.42, 29, 0x0000000000000001
2026/09/11 16:04:23.937, 1, 22620, 0, 1920, 9501, 209.89, 49, 0x0000000000000004
2026/09/11 16:04:23.937, 2, 1, 0, 210, 405, 21.78, 31, 0x0000000000000001
2026/09/11 16:04:23.937, 3, 1, 0, 210, 405, 22.53, 32, 0x0000000000000001
2026/09/11 16:04:23.937, 4, 1, 0, 210, 405, 24.26, 32, 0x0000000000000004
